id,personID,name,skillType,hourlyRate
person_895,EMP-5895,Jacob Smith,DataCenterArchitect,84.51
person_896,EMP-5896,Amy Williams,ElectricPanelInstaller,68.71
person_897,EMP-5897,Megan Simmons,WeldingTech,38.09
person_898,EMP-5898,Grant Torres,ITIntegrationTech,12.11
person_899,EMP-5899,Aaron Maldonado,SysAdmin,68.11
person_900,EMP-5900,Ruth Kim,RoboticsTech,96.22
person_901,EMP-5901,April Noble,IronWorker,75.26
person_902,EMP-5902,Amanda Horton,ITIntegrationTech,89.41
person_903,EMP-5903,Madison Cook,InstrumentationTech,57.36
person_904,EMP-5904,Brian Patton,Surveyor,11.85
person_905,EMP-5905,Sean Shaw,Electrician,85.71
person_906,EMP-5906,Roberta Wolf,SitePlanner,19.56
person_907,EMP-5907,Jackson Wright,Plumber,51.2
person_908,EMP-5908,Douglas Sanders,Carpenter,18.97
person_909,EMP-5909,Molly Krueger,Mason,93.57
person_910,EMP-5910,Shannon Jackson,CableInstaller,42.88
person_911,EMP-5911,Richard Evans,StructuralEngineer,47.62
person_912,EMP-5912,Jeffrey Snow,CableInstaller,41.18
person_913,EMP-5913,Jordan West,CraneOperator,77.23
person_914,EMP-5914,Courtney Diaz,WeldingTech,26.24
person_915,EMP-5915,Anthony Singleton,SitePlanner,10.34
person_916,EMP-5916,Julie Morgan,SecurityTech,96.42
person_917,EMP-5917,Jessica Day,WeldingTech,54.75
person_918,EMP-5918,William Bautista,CoolingSystemTech,88.79
person_919,EMP-5919,Elizabeth Walker,ProjectManager,31.77
person_920,EMP-5920,Miss Tracy Maxwell,GeotechEngineer,82.94
person_921,EMP-5921,Mary Hinton,CoolingSystemTech,71.49
person_922,EMP-5922,Marcus Wong,ConcreteSpecialist,56.35
person_923,EMP-5923,Tammy Hobbs,Mason,90.48
person_924,EMP-5924,Victoria Jones,InsulationWorker,91.09
person_925,EMP-5925,Laura Ponce,InsulationWorker,94.6
person_926,EMP-5926,Patricia Ibarra,LandscapeTech,99.13
person_927,EMP-5927,Melissa Marshall,RoboticsTech,80.5
person_928,EMP-5928,Melissa Lee,SitePlanner,68.51
person_929,EMP-5929,Trevor Ellison,FireProtectionTech,48.06
person_930,EMP-5930,Angel Sanchez,CraneOperator,87.89
person_931,EMP-5931,Lauren Holland,Painter,24.77
person_932,EMP-5932,Kathleen Davis,RoboticsTech,30.55
person_933,EMP-5933,Jon Evans,Carpenter,78.0
person_934,EMP-5934,Carolyn Watson,CivilEngineer,48.05
person_935,EMP-5935,Joshua Hardy,SecurityTech,15.88
person_936,EMP-5936,Michael Barnett,IronWorker,44.73
person_937,EMP-5937,Ana Ellis,SafetyEngineer,21.22
person_938,EMP-5938,Jose Harper,Plumber,25.93
person_939,EMP-5939,Justin Robinson,CoolingSystemTech,84.64
person_940,EMP-5940,William Townsend,ConcreteSpecialist,47.72
person_941,EMP-5941,Zachary Sanchez,Painter,54.46
person_942,EMP-5942,Joshua Russo,GeotechEngineer,34.11
person_943,EMP-5943,Wendy Arroyo,ConcreteSpecialist,93.24
person_944,EMP-5944,Dana Price,FireProtectionTech,54.34
person_945,EMP-5945,Scott Hernandez,ElectricPanelInstaller,88.37
person_946,EMP-5946,Cathy Barnes,CoolingSystemTech,65.54
person_947,EMP-5947,Adam Spencer,GeotechEngineer,38.97
person_948,EMP-5948,Julia Smith,SteelWorker,43.5
person_949,EMP-5949,Ruth Reyes,ProjectManager,79.52
person_950,EMP-5950,Angelica Anderson,SitePlanner,31.36
person_951,EMP-5951,Micheal Olsen,IronWorker,44.14
person_952,EMP-5952,Matthew Russell,SteelWorker,27.97
person_953,EMP-5953,Jennifer May,Carpenter,10.67
person_954,EMP-5954,Amber Smith MD,ConcreteSpecialist,87.35
person_955,EMP-5955,Keith Strong,SecurityTech,66.22
person_956,EMP-5956,Dennis Acosta,SysAdmin,27.68
person_957,EMP-5957,Juan Wagner,Rigger,83.97
person_958,EMP-5958,Alyssa Andrade,Surveyor,15.67
person_959,EMP-5959,Jesus Hernandez,Mason,34.48
person_960,EMP-5960,Erin Carney,SitePlanner,93.78
person_961,EMP-5961,Joshua Thompson,Painter,94.5
person_962,EMP-5962,Nicole Thompson,HVACTech,46.3
person_963,EMP-5963,James Ruiz,ProjectManager,68.63
person_964,EMP-5964,Christopher Bruce,CoolingSystemTech,89.08
person_965,EMP-5965,Jennifer Lambert,Electrician,93.23
person_966,EMP-5966,Kelly Thomas,Electrician,78.09
person_967,EMP-5967,Sarah Barton,FireProtectionTech,46.36
person_968,EMP-5968,Jeff Santos,CableInstaller,25.58
person_969,EMP-5969,Lori Smith,CraneOperator,92.13
person_970,EMP-5970,David Davis,GeotechEngineer,81.81
person_971,EMP-5971,Michael Alvarez,RoboticsTech,45.03
person_972,EMP-5972,Cody Wright,CoolingSystemTech,15.9
person_973,EMP-5973,Samuel Young,Rigger,31.3
person_974,EMP-5974,Kathryn Smith,IronWorker,14.27
person_975,EMP-5975,Patrick Lopez,SafetyEngineer,34.22
person_976,EMP-5976,Kimberly Gutierrez,ProjectManager,81.16
person_977,EMP-5977,Melissa Jenkins,SafetyEngineer,91.22
person_978,EMP-5978,Amy Wilson,StructuralEngineer,38.11
person_979,EMP-5979,Matthew Rodriguez,Plumber,67.83
person_980,EMP-5980,Toni Mora,FireProtectionTech,70.44
person_981,EMP-5981,Steven Martinez,RoboticsTech,64.38
person_982,EMP-5982,Michele Lopez,Mason,66.65
person_983,EMP-5983,Jennifer Murphy,IronWorker,45.04
person_984,EMP-5984,Amy Rodriguez,DataCenterArchitect,74.79
person_985,EMP-5985,Janet Johnson,InsulationWorker,29.23
person_986,EMP-5986,Julie Robinson,StructuralEngineer,49.88
person_987,EMP-5987,Kimberly Pitts,NetworkEngineer,21.75
person_988,EMP-5988,Megan Wilson,Plumber,60.64
person_989,EMP-5989,Daniel Houston,StructuralEngineer,40.29
person_990,EMP-5990,Tammy Watson,Electrician,27.39
person_991,EMP-5991,Caroline Martinez,InsulationWorker,34.74
person_992,EMP-5992,Mary Williams,HVACTech,97.56
person_993,EMP-5993,Kelly Bennett,SysAdmin,81.73
person_994,EMP-5994,Eric Oneill,InsulationWorker,53.5
person_995,EMP-5995,Tyler Berry,Mason,58.49
person_996,EMP-5996,Timothy Turner,IronWorker,80.13
person_997,EMP-5997,Troy Turner,ConcreteSpecialist,79.83
person_998,EMP-5998,Gloria Scott,DataCenterArchitect,35.87
person_999,EMP-5999,Benjamin Crawford,CoolingSystemTech,62.32
